news_id,Date,Headline,Source,Market_Event,Sector,query_text,rank,predicted_ticker,final_score,bi_score,cross_score,boost,sentiment_label,sentiment_confidence,sentiment_score,sentiment_adjusted_score
2148,2025-02-24,Government spending bill is expected to stimulate the economy,CNBC,Commodity Price Shock,Real Estate,Government spending bill is expected to stimulate the economy | Commodity Price Shock | Real Estate | Medium | Negative | Russell 2000,3,03077,0.901899,0.801899,0.0,0.1,positive,0.913673,1,1.107909
2149,2025-02-19,,The Hindu Business Line,Regulatory Changes,Transportation,nan | Regulatory Changes | Transportation | High | Negative | Hang Seng,1,02800,0.827356,0.827356,0.0,0.0,neutral,0.579696,0,0.827356
2149,2025-02-19,,The Hindu Business Line,Regulatory Changes,Transportation,nan | Regulatory Changes | Transportation | High | Negative | Hang Seng,2,03067,0.821754,0.821754,0.0,0.0,neutral,0.579696,0,0.821754
2149,2025-02-19,,The Hindu Business Line,Regulatory Changes,Transportation,nan | Regulatory Changes | Transportation | High | Negative | Hang Seng,3,03179,0.821038,0.821038,0.0,0.0,neutral,0.579696,0,0.821038
2150,2025-06-12,New IPO for a popular software firm is oversubscribed,CNBC,Regulatory Changes,Utilities,New IPO for a popular software firm is oversubscribed | Regulatory Changes | Utilities | High | Positive | Nasdaq Composite,1,03182,0.792835,0.792835,0.0,0.0,negative,0.952246,-1,0.604092
2150,2025-06-12,New IPO for a popular software firm is oversubscribed,CNBC,Regulatory Changes,Utilities,New IPO for a popular software firm is oversubscribed | Regulatory Changes | Utilities | High | Positive | Nasdaq Composite,2,03129,0.786532,0.786532,0.0,0.0,negative,0.952246,-1,0.599289
2150,2025-06-12,New IPO for a popular software firm is oversubscribed,CNBC,Regulatory Changes,Utilities,New IPO for a popular software firm is oversubscribed | Regulatory Changes | Utilities | High | Positive | Nasdaq Composite,3,02826,0.78527,0.78527,0.0,0.0,negative,0.952246,-1,0.598327
2151,2025-04-27,Financial services stocks rally on strong profit margins,Investopedia,Central Bank Meeting,Real Estate,Financial services stocks rally on strong profit margins | Central Bank Meeting | Real Estate | Medium | Neutral | KOSPI,1,03410,0.805936,0.805936,0.0,0.0,positive,0.883444,1,0.983936
2151,2025-04-27,Financial services stocks rally on strong profit margins,Investopedia,Central Bank Meeting,Real Estate,Financial services stocks rally on strong profit margins | Central Bank Meeting | Real Estate | Medium | Neutral | KOSPI,2,03165,0.801932,0.801932,0.0,0.0,positive,0.883444,1,0.979048
2151,2025-04-27,Financial services stocks rally on strong profit margins,Investopedia,Central Bank Meeting,Real Estate,Financial services stocks rally on strong profit margins | Central Bank Meeting | Real Estate | Medium | Neutral | KOSPI,3,02846,0.801684,0.801684,0.0,0.0,positive,0.883444,1,0.978745
2152,2025-08-13,Healthcare stocks gain on robust demand and strong outlook,Mint,Central Bank Meeting,Healthcare,Healthcare stocks gain on robust demand and strong outlook | Central Bank Meeting | Healthcare | Low | Negative | S&P 500,1,03129,0.781125,0.781125,0.0,0.0,positive,0.944635,1,0.965595
2152,2025-08-13,Healthcare stocks gain on robust demand and strong outlook,Mint,Central Bank Meeting,Healthcare,Healthcare stocks gain on robust demand and strong outlook | Central Bank Meeting | Healthcare | Low | Negative | S&P 500,2,03186,0.780497,0.780497,0.0,0.0,positive,0.944635,1,0.964818
2152,2025-08-13,Healthcare stocks gain on robust demand and strong outlook,Mint,Central Bank Meeting,Healthcare,Healthcare stocks gain on robust demand and strong outlook | Central Bank Meeting | Healthcare | Low | Negative | S&P 500,3,02800,0.776696,0.776696,0.0,0.0,positive,0.944635,1,0.96012
2153,2025-07-29,Aerospace and Defense sector sees rally amid geopolitical tensions,CNBC,Supply Chain Disruption,Telecommunications,Aerospace and Defense sector sees rally amid geopolitical tensions | Supply Chain Disruption | Telecommunications | Medium | Neutral | Euro Stoxx 50,1,03165,0.789836,0.789836,0.0,0.0,negative,0.516719,-1,0.687805
2153,2025-07-29,Aerospace and Defense sector sees rally amid geopolitical tensions,CNBC,Supply Chain Disruption,Telecommunications,Aerospace and Defense sector sees rally amid geopolitical tensions | Supply Chain Disruption | Telecommunications | Medium | Neutral | Euro Stoxx 50,2,03081,0.788209,0.788209,0.0,0.0,negative,0.516719,-1,0.686388
2153,2025-07-29,Aerospace and Defense sector sees rally amid geopolitical tensions,CNBC,Supply Chain Disruption,Telecommunications,Aerospace and Defense sector sees rally amid geopolitical tensions | Supply Chain Disruption | Telecommunications | Medium | Neutral | Euro Stoxx 50,3,03486,0.786769,0.786769,0.0,0.0,negative,0.516719,-1,0.685134
2154,2025-07-09,Consumer Discretionary stocks outperform as spending increases,Business Standard,Trade Tariffs Announcement,Utilities,Consumer Discretionary stocks outperform as spending increases | Trade Tariffs Announcement | Utilities | High | Neutral | Dow Jones,1,02846,0.795563,0.795563,0.0,0.0,negative,0.789037,-1,0.638631
2154,2025-07-09,Consumer Discretionary stocks outperform as spending increases,Business Standard,Trade Tariffs Announcement,Utilities,Consumer Discretionary stocks outperform as spending increases | Trade Tariffs Announcement | Utilities | High | Neutral | Dow Jones,2,03032,0.791825,0.791825,0.0,0.0,negative,0.789037,-1,0.63563
2154,2025-07-09,Consumer Discretionary stocks outperform as spending increases,Business Standard,Trade Tariffs Announcement,Utilities,Consumer Discretionary stocks outperform as spending increases | Trade Tariffs Announcement | Utilities | High | Neutral | Dow Jones,3,03165,0.791542,0.791542,0.0,0.0,negative,0.789037,-1,0.635403
2155,2025-07-01,Pharmaceutical company's drug approval drives stock upward,Business Standard,Unemployment Rate Announcement,Media & Entertainment,Pharmaceutical company's drug approval drives stock upward | Unemployment Rate Announcement | Media & Entertainment | High | Positive | DAX,1,02841,0.789237,0.789237,0.0,0.0,negative,0.662693,-1,0.658481
2155,2025-07-01,Pharmaceutical company's drug approval drives stock upward,Business Standard,Unemployment Rate Announcement,Media & Entertainment,Pharmaceutical company's drug approval drives stock upward | Unemployment Rate Announcement | Media & Entertainment | High | Positive | DAX,2,03069,0.7875,0.7875,0.0,0.0,negative,0.662693,-1,0.657032
2155,2025-07-01,Pharmaceutical company's drug approval drives stock upward,Business Standard,Unemployment Rate Announcement,Media & Entertainment,Pharmaceutical company's drug approval drives stock upward | Unemployment Rate Announcement | Media & Entertainment | High | Positive | DAX,3,03186,0.786188,0.786188,0.0,0.0,negative,0.662693,-1,0.655938
2156,2025-03-22,Government policy shift boosts renewable energy sector,Bloomberg,Economic Data Release,Real Estate,Government policy shift boosts renewable energy sector | Economic Data Release | Real Estate | High | S&P/TSX Composite,1,02809,0.784399,0.784399,0.0,0.0,positive,0.938796,1,0.968497
2156,2025-03-22,Government policy shift boosts renewable energy sector,Bloomberg,Economic Data Release,Real Estate,Government policy shift boosts renewable energy sector | Economic Data Release | Real Estate | High | S&P/TSX Composite,2,03406,0.782437,0.782437,0.0,0.0,positive,0.938796,1,0.966074
2156,2025-03-22,Government policy shift boosts renewable energy sector,Bloomberg,Economic Data Release,Real Estate,Government policy shift boosts renewable energy sector | Economic Data Release | Real Estate | High | S&P/TSX Composite,3,03182,0.775972,0.775972,0.0,0.0,positive,0.938796,1,0.958092
2157,2025-06-23,Mining company stock surges on commodity price boom,MarketWatch,Currency Devaluation,Retail,Mining company stock surges on commodity price boom | Currency Devaluation | Retail | Medium | Negative | S&P 500,1,03081,1.005562,0.805562,0.0,0.2,negative,0.916112,-1,0.77526
2157,2025-06-23,Mining company stock surges on commodity price boom,MarketWatch,Currency Devaluation,Retail,Mining company stock surges on commodity price boom | Currency Devaluation | Retail | Medium | Negative | S&P 500,2,03047,1.00107,0.80107,0.0,0.2,negative,0.916112,-1,0.771797
2157,2025-06-23,Mining company stock surges on commodity price boom,MarketWatch,Currency Devaluation,Retail,Mining company stock surges on commodity price boom | Currency Devaluation | Retail | Medium | Negative | S&P 500,3,03175,0.996003,0.796003,0.0,0.2,negative,0.916112,-1,0.767891
2158,2025-04-29,,Mint,Bond Market Fluctuation,Finance,nan | Bond Market Fluctuation | Finance | Medium | Negative | IBOVESPA,1,03077,0.834531,0.834531,0.0,0.0,neutral,0.767877,0,0.834531
2158,2025-04-29,,Mint,Bond Market Fluctuation,Finance,nan | Bond Market Fluctuation | Finance | Medium | Negative | IBOVESPA,2,02814,0.825425,0.825425,0.0,0.0,neutral,0.767877,0,0.825425
2158,2025-04-29,,Mint,Bond Market Fluctuation,Finance,nan | Bond Market Fluctuation | Finance | Medium | Negative | IBOVESPA,3,03471,0.824123,0.824123,0.0,0.0,neutral,0.767877,0,0.824123
2159,2025-05-18,Nikkei 225 index benefits from a weaker yen,Barron's,Corporate Earnings Report,Retail,Nikkei 225 index benefits from a weaker yen | Corporate Earnings Report | Retail | Medium | Neutral | Nikkei 225,1,03153,0.821154,0.821154,0.0,0.0,negative,0.845792,-1,0.647523
2159,2025-05-18,Nikkei 225 index benefits from a weaker yen,Barron's,Corporate Earnings Report,Retail,Nikkei 225 index benefits from a weaker yen | Corporate Earnings Report | Retail | Medium | Neutral | Nikkei 225,2,03165,0.820167,0.820167,0.0,0.0,negative,0.845792,-1,0.646744
2159,2025-05-18,Nikkei 225 index benefits from a weaker yen,Barron's,Corporate Earnings Report,Retail,Nikkei 225 index benefits from a weaker yen | Corporate Earnings Report | Retail | Medium | Neutral | Nikkei 225,3,03410,0.817725,0.817725,0.0,0.0,negative,0.845792,-1,0.644819
2160,2025-03-20,Record-high inflation data rattles investors,Times of India,Trade Tariffs Announcement,Energy,Record-high inflation data rattles investors | Trade Tariffs Announcement | Energy | High | Neutral | Dow Jones,1,03077,0.806693,0.806693,0.0,0.0,negative,0.940459,-1,0.617028
2160,2025-03-20,Record-high inflation data rattles investors,Times of India,Trade Tariffs Announcement,Energy,Record-high inflation data rattles investors | Trade Tariffs Announcement | Energy | High | Neutral | Dow Jones,2,02800,0.803737,0.803737,0.0,0.0,negative,0.940459,-1,0.614767
2160,2025-03-20,Record-high inflation data rattles investors,Times of India,Trade Tariffs Announcement,Energy,Record-high inflation data rattles investors | Trade Tariffs Announcement | Energy | High | Neutral | Dow Jones,3,03081,0.802383,0.802383,0.0,0.0,negative,0.940459,-1,0.613731
2161,2025-02-17,Real Estate sector shows signs of overheating as interest rates fall,Forbes,Government Policy Announcement,Materials,Real Estate sector shows signs of overheating as interest rates fall | Government Policy Announcement | Materials | Low | Negative | Nasdaq Composite,1,03077,0.896612,0.796612,0.0,0.1,negative,0.96423,-1,0.680477
2161,2025-02-17,Real Estate sector shows signs of overheating as interest rates fall,Forbes,Government Policy Announcement,Materials,Real Estate sector shows signs of overheating as interest rates fall | Government Policy Announcement | Materials | Low | Negative | Nasdaq Composite,2,03031,0.895541,0.795541,0.0,0.1,negative,0.96423,-1,0.679664
2161,2025-02-17,Real Estate sector shows signs of overheating as interest rates fall,Forbes,Government Policy Announcement,Materials,Real Estate sector shows signs of overheating as interest rates fall | Government Policy Announcement | Materials | Low | Negative | Nasdaq Composite,3,02800,0.893784,0.793784,0.0,0.1,negative,0.96423,-1,0.678331
2162,2025-03-23,Tech Giant's New Product Launch Sparks Sector-Wide Gains,The Economist,Geopolitical Event,Utilities,Tech Giant's New Product Launch Sparks Sector-Wide Gains | Geopolitical Event | Utilities | Medium | Neutral | KOSPI,1,03477,0.799163,0.799163,0.0,0.0,positive,0.870487,1,0.973078
2162,2025-03-23,Tech Giant's New Product Launch Sparks Sector-Wide Gains,The Economist,Geopolitical Event,Utilities,Tech Giant's New Product Launch Sparks Sector-Wide Gains | Geopolitical Event | Utilities | Medium | Neutral | KOSPI,2,03406,0.796196,0.796196,0.0,0.0,positive,0.870487,1,0.969466
2162,2025-03-23,Tech Giant's New Product Launch Sparks Sector-Wide Gains,The Economist,Geopolitical Event,Utilities,Tech Giant's New Product Launch Sparks Sector-Wide Gains | Geopolitical Event | Utilities | Medium | Neutral | KOSPI,3,03169,0.794419,0.794419,0.0,0.0,positive,0.870487,1,0.967302
2163,2025-07-20,Bond yields tumble as investors seek safe havens,Investopedia,Cryptocurrency Regulation,Construction,Bond yields tumble as investors seek safe havens | Cryptocurrency Regulation | Construction | High | Neutral | Dow Jones,1,03077,0.824561,0.824561,0.0,0.0,negative,0.953942,-1,0.627915
2163,2025-07-20,Bond yields tumble as investors seek safe havens,Investopedia,Cryptocurrency Regulation,Construction,Bond yields tumble as investors seek safe havens | Cryptocurrency Regulation | Construction | High | Neutral | Dow Jones,2,03190,0.817565,0.817565,0.0,0.0,negative,0.953942,-1,0.622588
2163,2025-07-20,Bond yields tumble as investors seek safe havens,Investopedia,Cryptocurrency Regulation,Construction,Bond yields tumble as investors seek safe havens | Cryptocurrency Regulation | Construction | High | Neutral | Dow Jones,3,03076,0.811073,0.811073,0.0,0.0,negative,0.953942,-1,0.617644
2164,2025-04-21,"Global trade talks collapse, causing market turmoil",Reuters,Interest Rate Change,Pharmaceuticals,"Global trade talks collapse, causing market turmoil | Interest Rate Change | Pharmaceuticals | Low | Neutral | Shanghai Composite",1,02840,1.02053,0.82053,0.0,0.2,negative,0.926468,-1,0.784158
2164,2025-04-21,"Global trade talks collapse, causing market turmoil",Reuters,Interest Rate Change,Pharmaceuticals,"Global trade talks collapse, causing market turmoil | Interest Rate Change | Pharmaceuticals | Low | Neutral | Shanghai Composite",2,03081,1.016841,0.816841,0.0,0.2,negative,0.926468,-1,0.781323
2164,2025-04-21,"Global trade talks collapse, causing market turmoil",Reuters,Interest Rate Change,Pharmaceuticals,"Global trade talks collapse, causing market turmoil | Interest Rate Change | Pharmaceuticals | Low | Neutral | Shanghai Composite",3,03196,1.014144,0.814144,0.0,0.2,negative,0.926468,-1,0.779251
