concept_id,domain,variant_id,base_meaning,headline
82,rates,20,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,duration-sensitive bond exposures pricing now reflects yield curve steepening signaled by FOMC meeting.
83,commodity,1,inventory report update signals inventory drawdown for commodity-linked holdings,inventory report update is signaling inventory drawdown for commodity-linked holdings.
83,commodity,2,inventory report update signals inventory drawdown for commodity-linked holdings,commodity-linked holdings are reacting as inventory report update points to inventory drawdown.
83,commodity,3,inventory report update signals inventory drawdown for commodity-linked holdings,"inventory report update now suggests inventory drawdown, putting pressure on commodity-linked holdings."
83,commodity,4,inventory report update signals inventory drawdown for commodity-linked holdings,commodity-linked holdings are being repriced because inventory report update indicates inventory drawdown.
83,commodity,5,inventory report update signals inventory drawdown for commodity-linked holdings,"inventory drawdown is being signaled by inventory report update, affecting commodity-linked holdings."
83,commodity,6,inventory report update signals inventory drawdown for commodity-linked holdings,"After inventory report update, markets are pricing in inventory drawdown for commodity-linked holdings."
83,commodity,7,inventory report update signals inventory drawdown for commodity-linked holdings,"inventory report update implies inventory drawdown, so commodity-linked holdings are under review."
83,commodity,8,inventory report update signals inventory drawdown for commodity-linked holdings,Investors read inventory report update as a sign of inventory drawdown for commodity-linked holdings.
83,commodity,9,inventory report update signals inventory drawdown for commodity-linked holdings,commodity-linked holdings face renewed risk after inventory report update signaled inventory drawdown.
83,commodity,10,inventory report update signals inventory drawdown for commodity-linked holdings,"inventory drawdown expectations increased following inventory report update, impacting commodity-linked holdings."
83,commodity,11,inventory report update signals inventory drawdown for commodity-linked holdings,inventory report update has shifted expectations toward inventory drawdown for commodity-linked holdings.
83,commodity,12,inventory report update signals inventory drawdown for commodity-linked holdings,"With inventory report update released, commodity-linked holdings are exposed to inventory drawdown."
83,commodity,13,inventory report update signals inventory drawdown for commodity-linked holdings,"commodity-linked holdings are sensitive to inventory drawdown, and inventory report update reinforces that view."
83,commodity,14,inventory report update signals inventory drawdown for commodity-linked holdings,inventory report update reinforces inventory drawdown concerns around commodity-linked holdings.
83,commodity,15,inventory report update signals inventory drawdown for commodity-linked holdings,inventory drawdown risk is rising for commodity-linked holdings as shown by inventory report update.
83,commodity,16,inventory report update signals inventory drawdown for commodity-linked holdings,"The message from inventory report update is inventory drawdown, which affects commodity-linked holdings."
